subject,run,trial,n_epochs,has_fixation,has_letters,has_wm_period,has_left_click,has_right_click,has_correct_feedback,has_incorrect_feedback,n_letters,event_sequence,feedback,response_type,complete_trial
sub-008,run-03,10,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,11,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,12,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,13,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,14,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,15,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,16,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,17,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,18,32,1,1,1,0,1,1,0,26,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|right_click,correct,right_click,1
sub-008,run-03,19,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,20,22,1,1,1,1,1,1,0,16,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-03,21,22,1,1,1,1,1,0,1,15,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_buzz|right_click,incorrect,right_click,1
sub-008,run-04,1,11,1,1,1,0,1,0,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click,unknown,right_click,1
sub-008,run-04,2,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,3,13,1,1,1,1,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,4,13,1,1,1,0,1,0,1,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_buzz|right_click,incorrect,right_click,1
sub-008,run-04,5,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,6,13,1,1,1,0,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,7,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,8,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,9,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,10,13,1,1,1,1,1,0,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|right_click,unknown,right_click,1
sub-008,run-04,11,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,12,13,1,1,1,1,1,0,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|right_click,unknown,right_click,1
sub-008,run-04,13,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,14,13,1,1,1,0,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,15,12,1,1,0,0,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|right_click|sound_beep|right_click,correct,right_click,0
sub-008,run-04,16,24,1,1,1,1,1,1,0,18,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click,correct,right_click,1
sub-008,run-04,17,14,1,1,1,1,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,18,13,1,1,1,1,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,19,24,1,1,1,1,1,1,0,17,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|right_click,correct,right_click,1
sub-008,run-04,20,12,1,1,1,1,1,1,0,7,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,21,12,1,1,1,0,1,0,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click,unknown,right_click,1
sub-008,run-04,22,11,1,1,1,0,1,1,0,6,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-008,run-04,23,10,1,1,0,1,0,1,0,7,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|left_click|sound_beep,correct,left_click,0
sub-009,run-01,1,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,2,13,1,1,1,1,1,0,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|right_click,unknown,right_click,1
sub-009,run-01,3,13,1,1,1,0,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,4,13,1,1,1,0,1,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,5,13,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|sound_beep|left_click,correct,left_click,1
sub-009,run-01,6,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,7,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,8,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,9,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,10,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,11,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,12,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,13,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,14,11,1,1,1,0,1,1,0,6,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,15,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,16,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,17,13,1,1,1,0,1,0,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|right_click,unknown,right_click,1
sub-009,run-01,18,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,19,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,20,13,1,1,1,1,0,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,21,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,22,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-01,23,12,1,1,1,0,1,1,0,7,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-01,24,25,1,1,1,0,1,1,1,18,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|sound_buzz|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,1,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,2,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,3,12,1,1,1,0,1,1,0,7,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,4,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,5,13,1,1,1,1,0,1,0,8,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
sub-009,run-02,6,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,7,14,1,1,1,1,0,0,1,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_buzz|left_click,incorrect,left_click,1
sub-009,run-02,8,13,1,1,0,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|left_click|sound_beep|left_click,correct,left_click,0
sub-009,run-02,9,14,1,1,1,0,1,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|right_click|sound_beep|right_click,correct,right_click,1
sub-009,run-02,10,14,1,1,1,1,0,1,0,9,show_cross|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_letter|show_dash|show_letter|left_click|sound_beep|left_click,correct,left_click,1
